GEOID10,GEOID20,WEIGHT,PAREA
40130820231003,40130820231008,1,1
40130820231004,40130820231002,1,1
40130820231005,40130820231005,1,1
40130820231006,40130820231004,1,1
40130820231007,40130820231003,1,1
40130820231008,40130820231007,1,1
40130820232000,40130820232000,1,1
40130820232001,40130820232001,1,1
40130820232002,40130820232002,1,1
40130820232003,40130820232003,1,1
40130820232004,40130820232006,1,1
40130820232005,40130820232005,1,1
40130820232006,40130820232004,1,1
40130820232007,40130820232007,1,1
40130820232008,40130820232008,1,1
40130820232009,40130820232009,1,1
40130820232010,40130820232010,0.096138414,0.096138414
40130820232010,40130820232011,0.804032139,0.804032139
40130820232010,40130820232012,0.099829447,0.099829447
40130820232011,40130820232011,0.233874616,0.233874616
40130820232011,40130820232012,0.766125384,0.766125384
40130820232012,40130820232013,1,1
40130820232013,40130820232014,1,1
40130820232014,40130820232015,1,1
40130820232015,40130820232016,1,1
40130820232016,40130820232017,1,1
40130820232017,40130820232011,1,1
40130820232018,40130820232011,1,1
40130820232019,40130820232013,1,1
40130820232020,40130820232011,1,1
40130820232021,40130820232019,1,1
40130820232022,40130820232018,1,1
40130820233000,40130820233000,1,1
40130820233001,40130820233002,1,1
40130820233002,40130820233001,1,1
40130820233003,40130820233003,0.711136891,0.786173511
40130820233003,40130820233009,0.288863109,0.213826489
40130820233004,40130820233010,1,1
40130820233005,40130820233011,1,1
40130820233006,40130820233004,1,1
40130820233007,40130820233006,1,1
40130820233008,40130820233005,1,1
40130820233009,40130820233007,1,1
40130820233010,40130820233008,1,1
40130820233011,40130820233011,1,1
40130820241000,40130820241000,0.620222577,0.620222577
40130820241000,40130820241018,0.140573734,0.140573734
40130820241000,40130820241019,0.239203689,0.239203689
40130820241001,40130820241000,0.621668879,0.621668879
40130820241001,40130820241018,0.050531868,0.050531868
40130820241001,40130820241019,0.327799253,0.327799253
40130820241002,40130820241001,1,1
40130820241003,40130820241000,1,1
40130820241004,40130820241017,1,1
40130820241005,40130820241000,0.528382156,0.528382156
40130820241005,40130820241018,0.471617844,0.471617844
40130820241006,40130820241001,1,1
40130820241007,40130820241002,0.955215204,0.82667545
40130820241007,40130820241003,0.030654774,0.119905246
40130820241007,40130820241016,0.014130022,0.053419304
40130820241008,40130820241005,1,1
40130820241009,40130820241008,1,1
40130820241010,40130820241004,1,1
40130820241011,40130820241006,1,1
40130820241012,40130820241009,1,1
40130820241013,40130820241010,1,1
40130820241014,40130820241012,1,1
40130820241015,40130820241011,1,1
40130820241016,40130820241013,1,0.726158476
40130820241016,40130820241014,0,0.273841524
40130820241017,40130820241015,1,1
40130820241018,40130820241001,0,0.004886316
40130820241018,40130820241002,0.074009808,0.0176062
40130820241018,40130820241003,0.271976217,0.292424355
40130820241018,40130820241007,0,0.005433707
40130820241018,40130820241016,0.654013975,0.679649422
40130820241019,40130820241001,0,0.094188084
40130820241019,40130820241016,1,0.905811916
40130820241020,40130820241001,0.538823776,0.538823776
40130820241020,40130820241017,0.461176224,0.461176224
40130820241021,40130820241020,1,1
40130820242000,40130820242000,0.951182486,0.951182486
40130820242000,40130820242001,0.048817514,0.048817514
40130820242001,40130820242000,1,1
40130820242002,40130820242001,1,1
40130820242003,40130820242001,0,0.020271421
40130820242003,40130820242002,1,0.979728579
40130820242004,40130820242004,1,1
40130820242005,40130820242016,1,1
40130820242006,40130820242017,1,1
40130820242007,40130820242017,1,1
40130820242008,40130820242023,1,1
40130820242009,40130820242016,1,1
40130820242010,40130820242012,1,1
40130820242011,40130820242009,1,1
40130820242012,40130820242004,1,1
40130820242013,40130820242011,1,1
40130820242014,40130820242004,1,1
40130820242015,40130820242004,1,1
40130820242016,40130820242014,1,1
40130820242017,40130820242014,1,1
40130820242018,40130820242010,1,1
40130820242019,40130820242004,1,1
40130820242020,40130820242007,1,1
40130820242021,40130820242008,1,1
40130820242022,40130820242013,1,1
40130820242023,40130820242015,1,1
40130820242024,40130820242005,1,1
40130820242025,40130820242006,1,1
40130820242026,40130820242004,1,1
40130820242027,40130820242004,1,1
40130820242028,40130820242002,1,1
40130820242029,40130820242002,1,1
40130820242030,40130820242024,0.817122683,0.817122683
40130820242030,40130820242025,0.182877317,0.182877317
40130820242031,40130820242024,1,1
40130820242032,40130820242003,1,1
40130820242033,40130820242018,1,1
40130820242034,40130820242020,1,1
40130820242035,40130820242021,1,1
40130820242036,40130820242022,1,1
40130820242037,40130820242019,1,1
40130820242038,40130820242018,1,1
40130820242039,40130820242028,1,1
40130820242040,40130820242028,1,1
40130820242041,40130820242025,1,1
40130820242042,40130820242025,1,1
40130820242043,40130820242026,1,1
40130820242044,40130820242026,1,1
40130820242045,40130820242004,1,1
40130820242046,40130820242014,1,1
40130820242047,40130820242027,1,1
40130820242048,40130820242008,1,1
40130820251000,40130820251000,1,1
40130820251001,40130820251000,1,0.99481976
40130820251001,40130820251004,0,0.00518024
40130820251002,40130820251000,1,0.308446093
40130820251002,40130820251004,0,0.691553907
40130820251003,40130612005000,0,0.015651322
40130820251003,40130820251000,1,0.984348678
40130820251004,40130820251002,1,1
40130820251005,40130820251006,1,1
40130820251006,40130820251003,1,1
40130820251007,40130820251001,1,1
40130820251008,40130612005000,0.590303768,0.590303768
40130820251008,40130612005001,0.409696232,0.409696232
40130820251009,40130612005011,1,1
40130820251010,40130612005011,0,0.045037304
40130820251010,40130820251008,1,0.862094993
40130820251010,40130820251021,0,0.092867703
40130820251011,40130820251022,1,1
40130820251012,40130820251031,1,1
40130820251013,40130820251029,1,1
40130820251014,40130820251012,1,1
40130820251015,40130820251016,1,1
40130820251016,40130820251025,1,1
40130820251017,40130820251028,1,1
40130820251018,40130820251019,1,1
40130820251019,40130820251015,1,1
40130820251020,40130820251009,1,1
40130820251021,40130820251018,1,1
40130820251022,40130820251020,1,1
40130820251023,40130820251011,1,1
40130820251024,40130820251014,1,1
40130820251025,40130820251017,1,1
40130820251026,40130820251010,1,1
40130820251027,40130820251013,1,1
40130820251028,40130820251021,1,1
40130820251029,40130820251024,1,1
40130820251030,40130820251030,1,1
40130820251031,40130820251027,1,1
40130820251032,40130612005011,1,1
40130820251033,40130820251023,1,1
40130820251034,40130820251026,1,1
40130820251035,40130612005011,1,1
40130820251036,40130612005012,1,1
40130820251037,40130612005012,0.304950045,0.304950045
40130820251037,40130820251032,0.695049955,0.695049955
40130820251038,40130820251032,1,1
40130820251039,40130820251005,1,1
40130820251040,40130820251007,1,1
40130820251041,40130820251035,1,1
40130820251042,40130820251033,1,1
40130820251043,40130820251034,1,1
40130820261000,40130820261000,1,1
40130820261001,40130820261001,1,1
40130820261002,40130820261002,1,1
40130820261003,40130820261003,1,1
40130820261004,40130820261007,1,1
40130820261005,40130820261013,1,1
40130820261006,40130820261004,1,1
40130820261007,40130820261015,1,1
40130820261008,40130820261008,1,1
40130820261009,40130820261006,1,1
40130820261010,40130820261005,1,1
40130820261011,40130820261009,1,1
40130820261012,40130820261010,1,1
40130820261013,40130820261011,1,1
40130820261014,40130820261012,1,1
40130820261015,40130820261014,1,1
40130820262000,40130820262000,1,1
40130820262001,40130820262006,1,1
40130820262002,40130820262003,1,1
40130820262003,40130820262005,1,1
40130820262004,40130820262004,1,1
40130820262005,40130820262001,1,1
40130820262006,40130820262002,1,1
40130820262007,40130820262007,1,1
40130820262008,40130820263000,1,1
40130820262009,40130820263006,1,1
40130820262010,40130820263004,1,1
40130820262011,40130820263002,1,1
40130820262012,40130820263001,1,1
40130820262013,40130820263003,1,1
40130820262014,40130820263009,1,1
40130820262015,40130820262011,1,1
40130820262016,40130820263013,1,1
40130820262017,40130820263012,1,1
40130820262018,40130820263008,1,1
40130820262019,40130820263007,1,1
40130820262020,40130820263011,1,1
40130820262021,40130820263014,1,1
40130820262022,40130820263015,1,1
40130820262023,40130820263010,1,1
40130820262024,40130820263005,1,1
40130820262025,40130820263016,1,1
40130820262026,40130820262009,1,1
40130820262027,40130820262010,1,1
40130820262028,40130820262008,1,1
40130820271000,40130820271000,0.314930991,0.314930991
40130820271000,40130820271003,0.685069009,0.685069009
40130820271001,40130820271000,1,1
40130820271002,40130820271000,1,1
40130820271003,40130820271001,1,1
40130820271004,40130820271003,1,1
40130820271005,40130820271002,1,1
40130820271006,40130820271001,1,1
40130820271007,40130820271009,1,1
40130820271008,40130820271009,1,1
40130820271009,40130820271009,1,1
40130820271010,40130820271014,1,1
40130820271011,40130820271010,1,1
40130820271012,40130820271016,1,1
40130820271013,40130820271009,1,1
40130820271014,40130820271011,1,1
40130820271015,40130820271012,1,1
40130820271016,40130820271015,1,1
40130820271017,40130820271017,1,1
40130820271018,40130820271013,1,1
40130820271019,40130820271008,1,1
40130820271020,40130820271007,1,1
40130820271021,40130820271006,1,1
40130820271022,40130820271005,1,1
40130820271023,40130820271004,1,1
40130820271024,40130820271004,1,1
40130820271025,40130820271020,0.152613828,0.152613828
40130820271025,40130820271021,0.32427929,0.32427929
40130820271025,40130820271022,0.523106882,0.523106882
40130820271026,40130820271020,0.517358627,0.517358627
40130820271026,40130820271021,0.25589083,0.25589083
40130820271026,40130820271022,0.226750543,0.226750543
40130820271027,40130820271019,1,1
40130820271028,40130820271018,0.484886003,0.484886003
40130820271028,40130820271019,0.515113997,0.515113997
40130820271029,40130820271018,0.717485622,0.717485622
40130820271029,40130820271019,0.282514378,0.282514378
40130820272000,40130820273000,1,1
40130820272001,40130820273000,1,1
40130820272002,40130820273001,1,1
40130820272003,40130820272000,0.009301745,0.236329766
40130820272003,40130820273002,0.155656584,0.079314718
40130820272003,40130820273003,0,0.134018634
40130820272003,40130820273008,0.835041672,0.550336881
40130820272004,40130820273021,1,1
40130820272005,40130820273010,1,1
40130820272006,40130820272005,1,1
40130820272007,40130820273013,1,1
40130820272008,40130820273007,1,1
40130820272009,40130820273016,1,1
40130820272010,40130820272006,1,1
40130820272011,40130820273009,1,1
40130820272012,40130820273017,1,1
40130820272013,40130820273020,1,1
40130820272014,40130820273014,1,1
40130820272015,40130820273003,1,1
40130820272016,40130820273006,1,1
40130820272017,40130820273004,1,1
40130820272018,40130820272007,1,1
40130820272019,40130820273022,1,1
40130820272020,40130820272008,1,1
40130820272021,40130820273019,1,1
40130820272022,40130820273023,1,1
40130820272023,40130820273015,1,1
40130820272024,40130820273011,1,1
40130820272025,40130820273018,1,1
40130820272026,40130820273012,1,1
40130820272027,40130820272009,1,1
40130820272028,40130820272000,1,1
40130820272029,40130820272000,1,1
40130820272030,40130820272000,0.017568915,0.274406641
40130820272030,40130820272010,0.982431085,0.415422786
40130820272030,40130820272015,0,0.310170573
40130820272031,40130820272012,1,1
40130820272032,40130820272004,1,1
40130820272033,40130820272013,1,1
40130820272034,40130820272014,1,1
40130820272035,40130820272002,1,1
40130820272036,40130820272011,1,1
40130820272037,40130820272003,1,1
40130820272038,40130820272001,1,1
40130820272039,40130820272000,1,1
40130820272040,40130820273015,1,1
40130820272041,40130820273005,1,1
40130820272042,40130820272010,0.440204845,0.045437889
40130820272042,40130820272016,0.559795155,0.954562111
40130820272043,40130820272016,1,1
40130820272044,40130820272016,1,1
40130820272045,40130820272015,1,1
40130820281000,40130820281000,1,1
40130820281001,40130820281001,1,1
40130820281002,40130820281003,1,1
40130820281003,40130820281002,1,1
40130820281004,40130820281004,1,1
40130820281005,40130820281005,1,1
40130820281006,40130820281006,1,1
40130820281007,40130820281007,1,1
40130820281008,40130820281008,1,1
40130820281009,40130820281009,1,1
40130820281010,40130820281010,1,1
40130820281011,40130820281011,1,1
40130820281012,40130820281012,1,1
40130820281013,40130820281013,1,1
40130820282000,40130820282000,1,1
40130820282001,40130820282001,1,1
40130820282002,40130820282002,1,1
40130820282003,40130820282003,1,1
40130820282004,40130820282011,1,1
40130820282005,40130820282012,1,1
40130820282006,40130820282009,1,1
40130820282007,40130820282010,1,1
40130820282008,40130820282018,1,1
40130820282009,40130820282017,1,1
40130820282010,40130820282008,1,1
40130820282011,40130820282007,1,1
40130820282012,40130820282006,1,1
40130820282013,40130820282005,1,1
40130820282014,40130820282004,1,1
40130820282015,40130820282015,1,1
40130820282016,40130820282016,1,1
40130820282017,40130820282020,1,1
40130820282018,40130820282019,1,1
40130820282019,40130820282021,1,1
40130820282020,40130820282022,1,1
40130820282021,40130820282023,1,1
40130820282022,40130820282024,1,1
40130820282023,40130820282013,1,1
40130820282024,40130820282014,1,1
40130822031000,40130822132000,1,1
40130822031001,40130822131000,0.69761606,0.69761606
40130822031001,40130822132000,0.30238394,0.30238394
40130822031002,40130822131000,1,1
40130822031003,40130822131000,1,1
40130822031004,40130822131000,1,1
40130822031005,40130822131000,1,1
40130822031006,40130822131002,0.18578392,0.097280766
40130822031006,40130822131003,0.164029958,0.024724856
40130822031006,40130822131004,0.158439253,0.024544634
40130822031006,40130822131005,0.279268288,0.124953693
40130822031006,40130822131006,0.064063894,0.00959291
40130822031006,40130822131007,0.148414687,0.029551904
