geoid20,aland20,awater20,lat20,lon20,name,land_acre
4.0131E+13,86559,0,33.6347105,-112.1008668,Deer Valley,21.3891617
4.01311E+13,487984,0,33.4340178,-112.1560495,Estrella,120.5832863
4.01312E+13,125459,0,33.4085667,-112.0150666,South Mountain,31.0015462
4.01362E+13,9402,0,33.6689322,-112.1442109,Deer Valley,2.32328121
4.01311E+13,20238,0,33.4898102,-112.0356407,Camelback East,5.00091099
4.0131E+13,119464,0,33.6173299,-111.9796885,Paradise Valley,29.52015172
4.01312E+13,20221,0,33.4039971,-112.0705574,South Mountain,4.996710205
4.01312E+13,17561,0,33.3869236,-112.2089452,Laveen,4.339410905
4.01312E+13,24382,0,33.3739121,-112.215449,Laveen,6.02491411
4.01362E+13,10157,0,33.6480198,-112.0597918,Deer Valley,2.509845485
4.01312E+13,20596,0,33.4873383,-112.1151689,Alhambra,5.08937458
4.01312E+13,48593,0,33.3858246,-112.1672547,Laveen,12.00757327
4.01308E+13,33827,0,33.4888772,-112.2469071,Maryvale,8.358820835
4.0131E+13,12906,0,33.6385735,-112.0094599,Paradise Valley,3.18913713
4.01311E+13,13480,0,33.4611682,-112.1898058,Estrella,3.3309754
4.01311E+13,19776,0,33.4423,-112.1442966,Estrella,4.88674848
4.0131E+13,157685,0,33.6094339,-111.9280593,Paradise Valley,38.96475193
4.01311E+13,14036,0,33.5255507,-112.0615901,Camelback East,3.46836578
4.0131E+13,20204,0,33.6011858,-112.1656835,North Mountain,4.99250942
4.0131E+13,21657,0,33.6146866,-111.9542127,Paradise Valley,5.351552985
4.01312E+13,91679,0,33.3135915,-112.0134266,Ahwatukee Foothills,22.6543393
4.0131E+13,13466,0,33.6115166,-112.0069824,Paradise Valley,3.32751593
4.01311E+13,19352,0,33.4716181,-112.0422244,Encanto,4.78197596
4.01311E+13,19287,0,33.5079775,-112.0162486,Camelback East,4.765914135
4.01361E+13,35173,0,33.7284412,-111.980807,Desert View,8.691424165
4.01311E+13,2349,0,33.4770953,-112.1520132,Maryvale,0.580449645
4.01361E+13,16076,0,33.7208237,-112.1762128,Deer Valley,3.97245998
4.01311E+13,16218,0,33.5179006,-112.03975,Camelback East,4.00754889
4.01308E+13,18831,0,33.409264,-112.2819345,Estrella,4.653234255
4.0131E+13,34699,0,33.5827821,-112.0634089,North Mountain,8.574296395
4.01362E+13,24638,0,33.65683,-112.093252,Deer Valley,6.08817299
4.01362E+13,20237,0,33.6510797,-112.1077506,Deer Valley,5.000663885
4.01311E+13,8091,0,33.5181448,-112.0145131,Camelback East,1.999326555
4.01311E+13,20704,0,33.4564073,-112.1355621,Estrella,5.11606192
4.01311E+13,30850,0,33.4954092,-112.2172913,Maryvale,7.62318925
4.01311E+13,29312,0,33.4850827,-112.0059293,Camelback East,7.24314176
4.01362E+13,54109,0,33.6647119,-112.1404215,Deer Valley,13.37060445
4.01311E+13,30374,0,33.3959471,-112.1711905,Laveen,7.50556727
4.0131E+13,79411,0,33.5695722,-112.0706218,North Mountain,19.62285516
4.01311E+13,19013,0,33.4830962,-111.9499892,Camelback East,4.698207365
4.0131E+13,57775,0,33.5844888,-112.0512218,North Mountain,14.27649138
4.0131E+13,21819,0,33.5910536,-112.1028321,North Mountain,5.391583995
4.01311E+13,345709,0,33.5565146,-112.096122,North Mountain,85.42642245
4.01311E+13,13702,0,33.443717,-112.071846,Central City,3.38583271
4.01311E+13,27097,0,33.4917596,-112.0705109,Encanto,6.695804185
4.01312E+13,60740,0,33.3864774,-112.1463754,Laveen,15.0091577
4.0131E+13,3850,0,33.5969828,-112.0208628,Paradise Valley,0.95135425
4.01312E+13,28993,0,33.4751636,-112.1130486,Encanto,7.164315265
4.0131E+13,27224,0,33.6202369,-111.9760368,Paradise Valley,6.72718652
4.01362E+13,26562,0,33.6628964,-112.1544577,Deer Valley,6.56360301
4.01311E+13,37719,0,33.5482254,-112.0490697,Camelback East,9.320553495
4.01312E+13,35171,0,33.4927685,-112.1019318,Encanto,8.690929955
4.01308E+13,134705,0,33.4927436,-112.2530775,Maryvale,33.28627903
4.0131E+13,12351,0,33.6154609,-111.9544748,Paradise Valley,3.051993855
4.01311E+13,8216,0,33.4992045,-112.0132436,Camelback East,2.03021468
4.0131E+13,6664,0,33.6306049,-112.0782572,North Mountain,1.64670772
4.01361E+13,33260,0,33.7013059,-112.1496689,Deer Valley,8.2187123
4.01362E+13,6513,0,33.6450746,-112.0259886,Paradise Valley,1.609394865
4.01361E+13,13094,0,33.7291195,-111.9939648,Desert View,3.23559287
4.01312E+13,34994,0,33.4672887,-112.1092679,Encanto,8.64719237
4.01311E+13,23909,0,33.4508282,-112.0925203,Central City,5.908033445
4.01311E+13,24694,0,33.4746487,-112.1629367,Maryvale,6.10201087
4.01361E+13,23998,0,33.7530314,-111.9810515,Desert View,5.93002579
4.01361E+13,12805,0,33.7674242,-112.1153383,North Gateway,3.164179525
4.0131E+13,44941,0,33.6153178,-112.1467085,North Mountain,11.10514581
4.01361E+13,24537,0,33.7004807,-112.0371637,Desert View,6.063215385
4.01361E+13,94996,0,33.6702216,-112.1327749,Deer Valley,23.47398658
4.01311E+13,66044,0,33.4832639,-112.0111861,Camelback East,16.31980262
4.01312E+13,31452,0,33.3827305,-112.0468105,South Mountain,7.77194646
4.01312E+13,23207,0,33.2910306,-112.0557333,Ahwatukee Foothills,5.734565735
4.01312E+13,22937,0,33.3684361,-112.1751975,Laveen,5.667847385
4.0131E+13,23475,0,33.6170323,-111.9903437,Paradise Valley,5.800789875
4.01312E+13,29793,0,33.4064671,-111.9792152,South Mountain,7.361999265
4.01361E+13,24192,0,33.6908429,-112.1329888,Deer Valley,5.97796416
4.01312E+13,18860,0,33.3691944,-112.1758426,Laveen,4.6604003
4.01311E+13,4316,0,33.4376395,-112.0323521,Central City,1.06650518
4.01311E+13,12296,0,33.4534298,-112.1196143,Estrella,3.03840308
4.01312E+13,33856,0,33.3756549,-112.022139,South Mountain,8.36598688
4.01361E+13,73416,0,33.7819888,-112.115597,North Gateway,18.14146068
4.01311E+13,21549,0,33.4633843,-112.0702911,Central City,5.324865645
4.01311E+13,34559,0,33.452191,-112.0400915,Central City,8.539701695
4.0131E+13,14727,0,33.6401906,-111.9955203,Paradise Valley,3.639115335
4.01311E+13,9501,0,33.4200275,-112.2179765,Estrella,2.347744605
4.01362E+13,92437,0,33.6538141,-112.1020459,Deer Valley,22.84164489
4.01362E+13,106676,0,33.6604898,-112.0243906,Paradise Valley,26.36017298
4.01311E+13,24409,0,33.474017,-112.0135583,Camelback East,6.031585945
4.0131E+13,119998,0,33.6381506,-112.1362176,Deer Valley,29.65210579
4.01312E+13,15571,0,33.3032588,-112.0912521,Ahwatukee Foothills,3.847671955
4.01361E+13,76197,0,33.6793076,-112.1020623,Deer Valley,18.82865969
4.01361E+13,15474,0,33.6769062,-112.124557,Deer Valley,3.82370277
4.01311E+13,90737,0,33.5074489,-112.0881723,Alhambra,22.42156639
4.01311E+13,22291,0,33.497104,-112.2200414,Maryvale,5.508217555
4.01312E+13,15890,0,33.3859005,-112.0981151,South Mountain,3.92649845
4.01311E+13,20311,0,33.4680222,-112.0444099,Encanto,5.018949655
4.01311E+13,47685,0,33.4832928,-112.0456957,Encanto,11.78320193
4.01311E+13,14663,0,33.4711401,-112.219075,Maryvale,3.623300615
4.01312E+13,17273,0,33.3800439,-112.1151809,South Mountain,4.268244665
4.01312E+13,5248,0,33.3307511,-112.1691844,Laveen,1.29680704
4.01362E+13,508788,0,33.6752712,-111.9715286,Desert View,125.7240587
4.01311E+13,34903,0,33.4169681,-112.2031297,Estrella,8.624705815
4.01312E+13,19921,0,33.3707593,-112.1744776,Laveen,4.922578705
4.01312E+13,45893,0,33.3358114,-112.0102555,Ahwatukee Foothills,11.34038977
4.01361E+13,43321,0,33.7709958,-112.1074248,North Gateway,10.70483571
4.01311E+13,13178,0,33.4667899,-112.1811093,Maryvale,3.25634969
4.01362E+13,16358,0,33.6562072,-111.9937873,Paradise Valley,4.04214359
4.01311E+13,21061,0,33.5539941,-112.0560601,North Mountain,5.204278405
4.01311E+13,13805,0,33.490725,-112.1633024,Maryvale,3.411284525
4.01311E+13,400657,0,33.4983088,-112.171616,Maryvale,99.00434799
4.01311E+13,50288,0,33.486733,-112.1446933,Maryvale,12.42641624
4.01361E+13,42381,0,33.7782737,-111.990194,Desert View,10.47255701
4.01361E+13,22385,0,33.7927411,-112.124192,North Gateway,5.531445425
4.01312E+13,68379,0,33.2968155,-112.095035,Ahwatukee Foothills,16.8967928
4.01361E+13,36863,0,33.711957,-112.1053688,Deer Valley,9.109031615
4.01311E+13,13525,0,33.4667836,-112.1781668,Maryvale,3.342095125
4.01311E+13,29055,0,33.5472191,-112.0965689,Alhambra,7.179635775
4.01311E+13,42718,0,33.5232497,-112.0897629,Alhambra,10.55583139
4.01311E+13,17966,0,33.5064117,-112.1683358,Maryvale,4.43948843
4.01311E+13,34679,0,33.5014608,-112.2335345,Maryvale,8.569354295
4.01312E+13,32025,0,33.3386031,-111.9991716,Ahwatukee Foothills,7.913537625
4.01311E+13,61067,0,33.4521899,-112.170655,Estrella,15.08996104
4.0131E+13,8231,0,33.5991565,-112.1027919,North Mountain,2.033921255
4.01311E+13,24518,0,33.4815399,-112.0177695,Camelback East,6.05852039
4.01311E+13,13079,0,33.4757197,-112.1676153,Maryvale,3.231886295
4.01311E+13,37055,0,33.5357026,-112.0397021,Camelback East,9.156475775
4.01311E+13,7044,0,33.450135,-112.1079365,Central City,1.74060762
4.01362E+13,41469,0,33.6935275,-111.981721,Desert View,10.24719725
4.01361E+13,302309,0,33.8751006,-112.150033,Rio Vista,74.70206545
4.01311E+13,19418,0,33.4906247,-112.0508919,Encanto,4.79828489
4.01312E+13,30993,0,33.3017898,-112.0018358,Ahwatukee Foothills,7.658525265
4.01361E+13,39607,0,33.6819588,-112.1121443,Deer Valley,9.787087735
4.01362E+13,201268,0,33.6407685,-112.1077138,Deer Valley,49.73432914
4.01311E+13,96731,0,33.5114228,-112.1011439,Alhambra,23.90271376
4.01312E+13,7714,0,33.2988896,-111.9963905,Ahwatukee Foothills,1.90616797
4.01312E+13,15128,0,33.3985774,-112.1117577,South Mountain,3.73820444
4.01362E+13,48402,0,33.6605475,-112.1584929,Deer Valley,11.96037621
4.01312E+13,68980,0,33.3480872,-111.9822514,Ahwatukee Foothills,17.0453029
4.01311E+13,41179,0,33.5046801,-112.059553,Camelback East,10.1755368
4.01311E+13,17940,0,33.468732,-112.2254001,Maryvale,4.4330637
4.01311E+13,40190,0,33.4843045,-112.1652933,Maryvale,9.93114995
4.01312E+13,5242,0,33.3970634,-111.9836523,South Mountain,1.29532441
4.01308E+13,44996,0,33.5066952,-112.2421238,Maryvale,11.11873658
4.01312E+13,107138,0,33.4005197,-112.0074278,South Mountain,26.47433549
4.01311E+13,66645,0,33.5577719,-112.0465704,North Mountain,16.46831273
4.01312E+13,20325,0,33.3913399,-112.0760185,South Mountain,5.022409125
4.01311E+13,20418,0,33.5553045,-112.1356829,North Mountain,5.04538989
4.01311E+13,20358,0,33.4609791,-112.1398921,Estrella,5.03056359
4.01312E+13,30686,0,33.3898652,-112.1571058,Laveen,7.58266403
4.01312E+13,27468,0,33.3941135,-112.1255475,Laveen,6.78748014
4.01312E+13,39424,0,33.4327021,-112.0629774,Central City,9.74186752
4.01311E+13,15581,0,33.4760219,-111.9663524,Camelback East,3.850143005
4.0131E+13,16681,0,33.6109837,-111.942097,Paradise Valley,4.121958505
4.01311E+13,20268,0,33.5017472,-112.092385,Alhambra,5.00832414
4.01312E+13,28529,0,33.3811244,-112.1487196,Laveen,7.049658545
4.01311E+13,20687,0,33.4901454,-112.2012587,Maryvale,5.111861135
4.01362E+13,28671,0,33.6453195,-112.0549198,Deer Valley,7.084747455
4.01311E+13,242339,0,33.5576929,-112.0541018,North Mountain,59.8831786
4.0131E+13,20458,0,33.6268711,-111.96978,Paradise Valley,5.05527409
4.01312E+13,1709,0,33.3694765,-112.169111,Laveen,0.422302445
4.01361E+13,22020,0,33.7511137,-111.9885239,Desert View,5.4412521
4.0131E+13,19299,0,33.5829888,-112.0970842,North Mountain,4.768879395
4.01311E+13,2454,0,33.4561503,-112.2382448,Estrella,0.60639567
4.0131E+13,39897,0,33.6355855,-112.0329567,Paradise Valley,9.858748185
4.01312E+13,153659,0,33.3324867,-112.1551579,Laveen,37.9699072
4.01361E+13,121950,0,33.6710325,-112.127266,Deer Valley,30.13445475
4.01311E+13,25120,0,33.4978466,-111.9777764,Camelback East,6.2072776
4.01322E+13,158088,0,33.5058024,-111.9414865,Camelback East,39.06433524
4.01311E+13,162139,0,33.5257885,-112.1320906,Alhambra,40.0653576
4.01311E+13,13847,0,33.4487959,-112.0719064,Central City,3.421662935
4.01311E+13,42997,0,33.487385,-112.015107,Camelback East,10.62477369
4.01311E+13,20290,0,33.4906448,-112.0530683,Encanto,5.01376045
4.01311E+13,36579,0,33.5611295,-112.0545225,North Mountain,9.038853795
4.0131E+13,56211,0,33.5742158,-112.0975949,North Mountain,13.89001916
4.01312E+13,10435,0,33.2985787,-111.9968456,Ahwatukee Foothills,2.578540675
4.01311E+13,20287,0,33.4458897,-112.11427,Estrella,5.013019135
4.01311E+13,40785,0,33.4838241,-112.1925722,Maryvale,10.07817743
4.01362E+13,12206,0,33.66155,-112.0879563,Deer Valley,3.01616363
4.01306E+13,6383,0,33.5104621,-112.3240024,Maryvale,1.577271215
4.01312E+13,17018,0,33.3009542,-112.015131,Ahwatukee Foothills,4.20523289
4.01311E+13,21791,0,33.4371941,-112.096822,Central City,5.384665055
4.0131E+13,14996,0,33.6040476,-111.9974982,Paradise Valley,3.70558658
4.01311E+13,29612,0,33.481287,-112.0966228,Encanto,7.31727326
4.01311E+13,10651,0,33.438113,-112.1070785,Central City,2.631915355
4.01361E+13,83780,0,33.7140493,-112.0848167,Deer Valley,20.7024569
4.01311E+13,17997,0,33.5210258,-112.111286,Alhambra,4.447148685
4.01311E+13,13275,0,33.4572487,-112.119518,Estrella,3.280318875
4.0131E+13,20603,0,33.6212272,-112.0144042,Paradise Valley,5.091104315
4.01312E+13,35590,0,33.378958,-112.1403514,Laveen,8.79446695
4.01361E+13,20006,0,33.7747443,-111.9554217,Desert View,4.94358263
4.0131E+13,115242,0,33.6147891,-111.9628039,Paradise Valley,28.47687441
4.01312E+13,11925,0,33.383746,-112.1458358,Laveen,2.946727125
4.0131E+13,33727,0,33.6051232,-112.0290949,Paradise Valley,8.334110335
4.01362E+13,31118,0,33.6460718,-112.0624711,Deer Valley,7.68941339
4.01311E+13,56284,0,33.5509211,-112.0415484,Camelback East,13.90805782
4.01311E+13,11841,0,33.4680605,-112.0461479,Encanto,2.925970305
4.01311E+13,19443,0,33.4389889,-112.1078719,Central City,4.804462515
4.01312E+13,21055,0,33.3906212,-112.0276535,South Mountain,5.202795775
4.01311E+13,20498,0,33.4600539,-112.1420543,Estrella,5.06515829
4.01311E+13,17310,0,33.467023,-112.1938281,Maryvale,4.27738755
4.01362E+13,12101,0,33.655235,-112.0406475,Paradise Valley,2.990217605
4.01311E+13,39011,0,33.4735387,-112.0106723,Camelback East,9.639813155
4.01311E+13,40979,0,33.4490571,-112.0576875,Central City,10.1261158
4.01312E+13,29895,0,33.3603743,-112.0755218,South Mountain,7.387203975
4.01361E+13,26232,0,33.7064523,-112.1412718,Deer Valley,6.48205836
4.0131E+13,263275,0,33.6372398,-111.9904828,Paradise Valley,65.05656888
4.01311E+13,18849,0,33.51856,-112.126907,Alhambra,4.657682145
4.01312E+13,70837,0,33.2936783,-112.1280489,Ahwatukee Foothills,17.50417689
4.01312E+13,38488,0,33.3748175,-112.1650978,Laveen,9.51057724
4.01312E+13,13840,0,33.356972,-112.1584211,Laveen,3.4199332
4.01362E+13,51112,0,33.6683042,-112.1212018,Deer Valley,12.63003076
4.01312E+13,272309,0,33.3893291,-112.2135093,Laveen,67.28891545
4.0131E+13,33450,0,33.6207006,-111.9441354,Paradise Valley,8.26566225
4.01311E+13,27761,0,33.4996215,-112.0076909,Camelback East,6.859881905
4.01311E+13,20092,0,33.4798773,-112.0280205,Camelback East,4.96483366
4.01362E+13,19765,0,33.6476087,-112.1670518,Deer Valley,4.884030325
4.01312E+13,287129,0,33.3741086,-112.1824511,Laveen,70.95101155
4.01312E+13,2478,0,33.4670454,-112.1012521,Encanto,0.61232619
4.01362E+13,49725,0,33.6435984,-112.0201684,Paradise Valley,12.28729613
4.0131E+13,81365,0,33.6312435,-111.9267299,Paradise Valley,20.10569833
4.01361E+13,19338,0,33.6747105,-112.0499056,Paradise Valley,4.77851649
4.01312E+13,13872,0,33.3004438,-112.0656476,Ahwatukee Foothills,3.42784056
4.01311E+13,38064,0,33.5078887,-112.2049082,Maryvale,9.40580472
4.01311E+13,28679,0,33.5063014,-112.1803465,Maryvale,7.086724295
4.01312E+13,57219,0,33.4032659,-112.0883071,South Mountain,14.139101
4.01311E+13,40388,0,33.4926152,-112.0280388,Camelback East,9.98007674
4.01311E+13,44232,0,33.5486714,-112.1102023,Alhambra,10.92994836
4.01311E+13,73768,0,33.5161664,-112.0108498,Camelback East,18.22844164
4.01311E+13,16009,0,33.56521,-112.053578,North Mountain,3.955903945
4.01308E+13,269921,0,33.4350562,-112.2426918,Estrella,66.69882871
4.0131E+13,38048,0,33.6249494,-111.9291277,Paradise Valley,9.40185104
4.01312E+13,177378,0,33.4101335,-112.0658563,South Mountain,43.83099069
4.01311E+13,20573,0,33.4869779,-112.2255835,Maryvale,5.083691165
4.01361E+13,15052,0,33.6747893,-112.0892921,Deer Valley,3.71942446
4.01312E+13,37623,0,33.3243916,-111.9806488,Ahwatukee Foothills,9.296831415
4.01311E+13,170873,0,33.4065308,-112.2148686,Estrella,42.22357267
4.01398E+13,7508,0,33.4584146,-112.0262961,Central City,1.85526434
4.01311E+13,13489,0,33.4789485,-112.0339421,Encanto,3.333199345
4.01361E+13,113075,0,33.6998606,-112.136533,Deer Valley,27.94139788
4.01311E+13,17596,0,33.4954525,-112.1969013,Maryvale,4.34805958
4.01312E+13,34034,0,33.333677,-112.0986356,South Mountain,8.40997157
4.01312E+13,11337,0,33.3947566,-111.9791384,South Mountain,2.801429385
4.01311E+13,41883,0,33.4678259,-111.9977684,Camelback East,10.34949872
4.01308E+13,5858,0,33.5069067,-112.2969567,Maryvale,1.44754109
4.01311E+13,33910,0,33.5171065,-112.1277392,Alhambra,8.37933055
4.01362E+13,32970,0,33.6477218,-112.1409761,Deer Valley,8.14705185
4.0131E+13,14137,0,33.6162391,-111.9419281,Paradise Valley,3.493323385
4.01361E+13,1289,0,33.705282,-112.0486555,Deer Valley,0.318518345
4.01362E+13,27350,0,33.6441098,-112.0344616,Paradise Valley,6.75832175
4.01361E+13,14919,0,33.7259291,-111.9864536,Desert View,3.686559495
4.0131E+13,56650,0,33.614716,-112.1432833,North Mountain,13.99849825
4.01311E+13,22385,0,33.490908,-112.071595,Encanto,5.531445425
4.0131E+13,25745,0,33.6346037,-112.0234167,Paradise Valley,6.361718225
4.01311E+13,404676,0,33.4613362,-112.1778824,Estrella,99.99746298
4.01362E+13,112277,0,33.6494578,-112.1028442,Deer Valley,27.74420809
4.01312E+13,8583,0,33.3299831,-111.9851339,Ahwatukee Foothills,2.120902215
4.01362E+13,26168,0,33.6438576,-112.1087901,Deer Valley,6.46624364
4.01311E+13,12544,0,33.4807428,-112.0743961,Encanto,3.09968512
4.0131E+13,31724,0,33.5870129,-111.9970191,Paradise Valley,7.83915902
4.0131E+13,12188,0,33.6013517,-112.0049643,Paradise Valley,3.01171574
4.01361E+13,18956,0,33.7336659,-112.1853582,Deer Valley,4.68412238
4.01311E+13,19210,0,33.4397702,-112.0601189,Central City,4.74688705
4.01311E+13,1819,0,33.519643,-112.151582,Alhambra,0.449483995
4.01308E+13,23982,0,33.3973755,-112.2815398,Estrella,5.92607211
4.0131E+13,35597,0,33.5975065,-112.1577428,North Mountain,8.796196685
4.01361E+13,442549,0,33.6774752,-112.1484534,Deer Valley,109.3560706
4.01361E+13,16012,0,33.8778548,-112.1526445,Rio Vista,3.95664526
4.01311E+13,25345,0,33.4757742,-112.149951,Maryvale,6.262876225
4.01311E+13,32554,0,33.5088488,-112.0047594,Camelback East,8.04425617
4.01311E+13,93579,0,33.5374909,-112.0973984,Alhambra,23.1238388
4.01362E+13,44232,0,33.653376,-112.0003649,Paradise Valley,10.92994836
4.01311E+13,220775,0,33.4206148,-112.235462,Estrella,54.55460638
4.01311E+13,81538,0,33.448874,-112.176997,Estrella,20.14844749
4.01311E+13,20726,0,33.4702526,-112.0634374,Encanto,5.12149823
4.01311E+13,38277,0,33.511534,-112.1433194,Alhambra,9.458438085
4.01311E+13,18053,0,33.4706472,-112.1982826,Maryvale,4.460986565
4.01311E+13,39089,0,33.4219894,-112.2093548,Estrella,9.659087345
4.01362E+13,54121,0,33.6427255,-111.9785849,Paradise Valley,13.37356971
4.0131E+13,25615,0,33.6341626,-112.0012839,Paradise Valley,6.329594575
4.0131E+13,32017,0,33.5855092,-112.054293,North Mountain,7.911560785
4.0131E+13,145953,0,33.6229174,-112.1150181,North Mountain,36.06571607
4.01311E+13,20001,0,33.4927628,-112.0988416,Encanto,4.942347105
4.01311E+13,43429,0,33.4980444,-112.0590439,Encanto,10.73152305
4.0131E+13,39023,0,33.56802,-112.141019,North Mountain,9.642778415
4.01361E+13,9667,0,33.8094133,-112.1293197,North Gateway,2.388764035
4.01312E+13,477609,0,33.3122247,-111.9744481,Ahwatukee Foothills,118.0195719
4.0131E+13,155377,0,33.6224663,-112.1641202,Deer Valley,38.39443359
4.01312E+13,80710,0,33.3470471,-112.190311,Laveen,19.94384455
4.01312E+13,57468,0,33.4020042,-112.0883062,South Mountain,14.20063014
4.01312E+13,20323,0,33.3949253,-112.0695451,South Mountain,5.021914915
4.01311E+13,85159,0,33.5016413,-112.1425307,Maryvale,21.0432147
4.01362E+13,13392,0,33.6642588,-112.0665447,Deer Valley,3.30923016
4.01311E+13,39502,0,33.5404189,-112.1093076,Alhambra,9.76114171
4.01311E+13,20250,0,33.4743819,-112.0356674,Encanto,5.00387625
4.01361E+13,77835,0,33.6998916,-112.1675182,Deer Valley,19.23341768
4.0131E+13,16143,0,33.6102495,-111.942112,Paradise Valley,3.989016015
4.01311E+13,2833,0,33.4995865,-111.9432678,Camelback East,0.700048465
4.01312E+13,37957,0,33.3620603,-111.9701881,Ahwatukee Foothills,9.379364485
4.01312E+13,58808,0,33.413925,-111.9931828,South Mountain,14.53175084
4.01311E+13,99866,0,33.4786206,-112.1270312,Maryvale,24.67738793
4.01361E+13,33982,0,33.8728885,-112.1576775,Rio Vista,8.39712211
4.01311E+13,20337,0,33.4889258,-112.0312746,Camelback East,5.025374385
4.01311E+13,86986,0,33.4898603,-112.2130739,Maryvale,21.49467553
4.01361E+13,39115,0,33.7041339,-112.0358135,Desert View,9.665512075
4.01311E+13,23131,0,33.4952268,-111.9599502,Camelback East,5.715785755
4.01311E+13,5596,0,33.519272,-112.0552948,Camelback East,1.38279958
4.01311E+13,13897,0,33.4572602,-112.0613613,Central City,3.434018185
4.01311E+13,9973,0,33.5081575,-112.12927,Alhambra,2.464378165
4.01361E+13,3727,0,33.7264848,-111.9785362,Desert View,0.920960335
4.01311E+13,19932,0,33.4600605,-112.0509272,Central City,4.92529686
4.01312E+13,2237,0,33.3828365,-111.9942436,South Mountain,0.552773885
4.0131E+13,22043,0,33.6030703,-111.9743634,Paradise Valley,5.446935515
4.01311E+13,20576,0,33.4467824,-112.1164632,Estrella,5.08443248
4.01311E+13,45869,0,33.4914649,-112.2163019,Maryvale,11.33445925
4.01362E+13,40290,0,33.6605603,-112.0195215,Paradise Valley,9.95586045
4.01311E+13,14930,0,33.4972337,-112.1817317,Maryvale,3.68927765
4.01312E+13,321454,0,33.4331678,-112.1150879,Estrella,79.43289067
4.01311E+13,614754,0,33.4335861,-112.2253497,Estrella,151.9087872
4.01362E+13,43261,0,33.6662639,-112.0201581,Paradise Valley,10.69000941
4.01361E+13,13011,0,33.7194352,-112.170603,Deer Valley,3.215083155
4.01361E+13,21271,0,33.6855702,-112.1363332,Deer Valley,5.256170455
4.01312E+13,16048,0,33.2952711,-111.982815,Ahwatukee Foothills,3.96554104
4.01311E+13,11743,0,33.4543514,-112.1316133,Estrella,2.901754015
4.01311E+13,34092,0,33.5735561,-111.9782803,Paradise Valley,8.42430366
4.01311E+13,16953,0,33.4596175,-112.0576738,Central City,4.189171065
4.01311E+13,53183,0,33.4906604,-112.0280027,Camelback East,13.14178522
4.01312E+13,81547,0,33.3349946,-112.0982983,South Mountain,20.15067144
4.0131E+13,24032,0,33.585289,-112.1537265,North Mountain,5.93842736
4.01312E+13,3464,0,33.4930617,-112.1320229,Alhambra,0.85597172
4.01362E+13,15326,0,33.6563347,-112.0340434,Paradise Valley,3.78713123
4.01362E+13,7881,0,33.6546734,-112.0436501,Paradise Valley,1.947434505
4.01362E+13,8534,0,33.6431174,-112.1670284,Deer Valley,2.10879407
4.01362E+13,24309,0,33.6521256,-112.0590371,Deer Valley,6.006875445
4.01311E+13,32159,0,33.4475925,-112.0663729,Central City,7.946649695
4.01312E+13,81477,0,33.407668,-112.0514611,South Mountain,20.13337409
4.0131E+13,16277,0,33.6284407,-112.139089,Deer Valley,4.022128085
4.0131E+13,25953,0,33.6159569,-112.1480953,North Mountain,6.413116065
4.01311E+13,1129511,0,33.5128098,-111.9515955,Camelback East,279.1078157
4.01311E+13,43612,0,33.439165,-112.1792893,Estrella,10.77674326
4.01312E+13,164063,0,33.3535025,-112.1633716,Laveen,40.54078762
4.01311E+13,20429,0,33.4721666,-112.0199453,Camelback East,5.048108045
4.01362E+13,2552,0,33.6451628,-112.0412825,Paradise Valley,0.63061196
4.01311E+13,23199,0,33.5175645,-112.1397073,Alhambra,5.732588895
4.01311E+13,346606,0,33.5525633,-112.0445977,Camelback East,85.64807563
4.01311E+13,33099,0,33.5083801,-112.2325435,Maryvale,8.178928395
4.01361E+13,14829,0,33.7206023,-112.1719161,Deer Valley,3.664320045
4.01312E+13,31162,0,33.3507337,-111.981947,Ahwatukee Foothills,7.70028601
4.01312E+13,19311,0,33.3904371,-112.0468958,South Mountain,4.771844655
4.0131E+13,27483,0,33.5870104,-111.9991066,Paradise Valley,6.791186715
4.01312E+13,32176,0,33.2963999,-112.0037583,Ahwatukee Foothills,7.95085048
4.01311E+13,16420,0,33.5030765,-112.1217431,Alhambra,4.0574641
4.01361E+13,30122,0,33.7200184,-112.1725797,Deer Valley,7.44329681
4.01362E+13,6398,0,33.6863267,-111.9931967,Desert View,1.58097779
4.0131E+13,12896,0,33.6010841,-112.148797,North Mountain,3.18666608
4.01361E+13,15943,0,33.7690937,-112.0666936,Desert View,3.939595015
4.01312E+13,14327,0,33.3825309,-112.1221259,Laveen,3.540273335
4.0131E+13,22221,0,33.572812,-112.0741945,North Mountain,5.490920205
4.01311E+13,21223,0,33.5199847,-112.1094392,Alhambra,5.244309415
4.01311E+13,54493,0,33.4569662,-112.1974099,Estrella,13.46549277
4.01362E+13,13843,0,33.6503071,-111.9701524,Paradise Valley,3.420674515
4.01312E+13,149147,0,33.4121683,-112.0623469,South Mountain,36.85496944
4.01312E+13,26284,0,33.3845274,-112.0892232,South Mountain,6.49490782
4.01311E+13,34448,0,33.4733426,-111.9639015,Camelback East,8.51227304
4.01361E+13,23972,0,33.8775076,-112.1548504,Rio Vista,5.92360106
4.01311E+13,21890,0,33.4373842,-112.1443347,Estrella,5.40912845
4.01311E+13,36248,0,33.5620484,-112.1180063,North Mountain,8.95706204
4.01311E+13,9790,0,33.5272643,-112.0980258,Alhambra,2.41915795
4.01362E+13,21949,0,33.6887194,-112.021435,Desert View,5.423707645
