geoid,aland20,awater20,lat20,lon20,name,land_acre
40131118003000.0,11632,0,33.4798031,-112.0743995,Encanto,2.87432536
40131166101019.0,5694,0,33.3630165,-112.1646882,Laveen,1.40701587
40136106001006.0,19500,0,33.7985058,-112.1053001,North Gateway,4.8185475
40131172003014.0,20470,0,33.4354425,-112.0575779,Central City,5.05823935
40131139001001.0,58209,0,33.4490765,-112.0364895,Central City,14.38373495
40131091012010.0,29285,0,33.5036411,-112.122402,Alhambra,7.236469925
40131052004006.0,16354,0,33.5645076,-112.0535708,North Mountain,4.04115517
40136129001001.0,43129,0,33.7542475,-111.963389,Desert View,10.65739155
40131083011016.0,29255,0,33.5119008,-112.0049073,Camelback East,7.229056775
40131165003006.0,55685,0,33.3879699,-112.0704997,South Mountain,13.76004193
40136120001015.0,28906,0,33.7810639,-112.0978071,North Gateway,7.14281713
40131145001009.0,24855,0,33.4477202,-112.1243896,Estrella,6.141794775
40131109011003.0,83177,0,33.4943055,-112.0107825,Camelback East,20.55345259
40136117001011.0,117544,0,33.6994601,-112.1981405,Deer Valley,29.04571012
40131036061010.0,16450,0,33.6275238,-112.0327958,Paradise Valley,4.06487725
40136146022007.0,12717,0,33.682687,-112.1206324,Deer Valley,3.142434285
40136184001016.0,13081,0,33.6517585,-112.1305579,Deer Valley,3.232380505
